dut_data:78, torch_data:77, c:15, w:0, h:0, i+1:16, err:1.0 
dut_data:82, torch_data:81, c:3, w:14, h:24, i+1:61668, err:1.0 
dut_data:103, torch_data:102, c:14, w:14, h:24, i+1:61679, err:1.0 
dut_data:78, torch_data:77, c:9, w:15, h:24, i+1:61690, err:1.0 
dut_data:79, torch_data:78, c:0, w:16, h:24, i+1:61697, err:1.0 
dut_data:87, torch_data:86, c:13, w:16, h:24, i+1:61710, err:1.0 
dut_data:78, torch_data:77, c:13, w:17, h:24, i+1:61726, err:1.0 
dut_data:98, torch_data:97, c:2, w:18, h:24, i+1:61731, err:1.0 
dut_data:91, torch_data:90, c:13, w:22, h:24, i+1:61806, err:1.0 
dut_data:80, torch_data:79, c:10, w:23, h:24, i+1:61819, err:1.0 
dut_data:83, torch_data:82, c:11, w:24, h:24, i+1:61836, err:1.0 
dut_data:78, torch_data:77, c:6, w:25, h:24, i+1:61847, err:1.0 
dut_data:85, torch_data:84, c:10, w:25, h:24, i+1:61851, err:1.0 
dut_data:91, torch_data:90, c:3, w:39, h:24, i+1:62068, err:1.0 
dut_data:92, torch_data:91, c:11, w:40, h:24, i+1:62092, err:1.0 
dut_data:86, torch_data:85, c:4, w:43, h:24, i+1:62133, err:1.0 
dut_data:85, torch_data:84, c:9, w:43, h:24, i+1:62138, err:1.0 
dut_data:80, torch_data:79, c:12, w:46, h:24, i+1:62189, err:1.0 
dut_data:86, torch_data:85, c:13, w:47, h:24, i+1:62206, err:1.0 
dut_data:77, torch_data:76, c:6, w:48, h:24, i+1:62215, err:1.0 
dut_data:87, torch_data:86, c:0, w:49, h:24, i+1:62225, err:1.0 
dut_data:87, torch_data:86, c:14, w:49, h:24, i+1:62239, err:1.0 
dut_data:79, torch_data:78, c:2, w:53, h:24, i+1:62291, err:1.0 
dut_data:84, torch_data:83, c:2, w:55, h:24, i+1:62323, err:1.0 
dut_data:97, torch_data:96, c:14, w:55, h:24, i+1:62335, err:1.0 
dut_data:78, torch_data:77, c:13, w:64, h:24, i+1:62478, err:1.0 
dut_data:96, torch_data:95, c:2, w:66, h:24, i+1:62499, err:1.0 
dut_data:83, torch_data:82, c:3, w:66, h:24, i+1:62500, err:1.0 
dut_data:79, torch_data:78, c:6, w:69, h:24, i+1:62551, err:1.0 
dut_data:78, torch_data:77, c:3, w:73, h:24, i+1:62612, err:1.0 
dut_data:77, torch_data:76, c:2, w:76, h:24, i+1:62659, err:1.0 
dut_data:81, torch_data:80, c:15, w:76, h:24, i+1:62672, err:1.0 
dut_data:103, torch_data:102, c:12, w:78, h:24, i+1:62701, err:1.0 
dut_data:81, torch_data:80, c:2, w:84, h:24, i+1:62787, err:1.0 
dut_data:77, torch_data:76, c:2, w:85, h:24, i+1:62803, err:1.0 
dut_data:83, torch_data:82, c:0, w:89, h:24, i+1:62865, err:1.0 
dut_data:86, torch_data:85, c:8, w:93, h:24, i+1:62937, err:1.0 
dut_data:105, torch_data:104, c:14, w:94, h:24, i+1:62959, err:1.0 
dut_data:79, torch_data:78, c:13, w:96, h:24, i+1:62990, err:1.0 
dut_data:88, torch_data:87, c:3, w:98, h:24, i+1:63012, err:1.0 
dut_data:93, torch_data:92, c:6, w:103, h:24, i+1:63095, err:1.0 
dut_data:85, torch_data:84, c:11, w:105, h:24, i+1:63132, err:1.0 
dut_data:78, torch_data:77, c:2, w:107, h:24, i+1:63155, err:1.0 
dut_data:92, torch_data:91, c:5, w:110, h:24, i+1:63206, err:1.0 
dut_data:77, torch_data:76, c:10, w:111, h:24, i+1:63227, err:1.0 
dut_data:82, torch_data:81, c:1, w:114, h:24, i+1:63266, err:1.0 
dut_data:79, torch_data:78, c:3, w:114, h:24, i+1:63268, err:1.0 
dut_data:86, torch_data:85, c:13, w:115, h:24, i+1:63294, err:1.0 
dut_data:79, torch_data:78, c:12, w:119, h:24, i+1:63357, err:1.0 
dut_data:95, torch_data:94, c:10, w:121, h:24, i+1:63387, err:1.0 
dut_data:80, torch_data:79, c:11, w:122, h:24, i+1:63404, err:1.0 
dut_data:81, torch_data:80, c:2, w:123, h:24, i+1:63411, err:1.0 
dut_data:97, torch_data:96, c:9, w:126, h:24, i+1:63466, err:1.0 
dut_data:85, torch_data:84, c:14, w:129, h:24, i+1:63519, err:1.0 
dut_data:82, torch_data:81, c:1, w:132, h:24, i+1:63554, err:1.0 
dut_data:78, torch_data:77, c:6, w:133, h:24, i+1:63575, err:1.0 
dut_data:83, torch_data:82, c:0, w:137, h:24, i+1:63633, err:1.0 
dut_data:82, torch_data:81, c:11, w:137, h:24, i+1:63644, err:1.0 
dut_data:78, torch_data:77, c:5, w:142, h:24, i+1:63718, err:1.0 
dut_data:86, torch_data:85, c:14, w:142, h:24, i+1:63727, err:1.0 
dut_data:103, torch_data:102, c:3, w:144, h:24, i+1:63748, err:1.0 
dut_data:90, torch_data:89, c:10, w:153, h:24, i+1:63899, err:1.0 
dut_data:85, torch_data:84, c:11, w:154, h:24, i+1:63916, err:1.0 
dut_data:83, torch_data:82, c:4, w:156, h:24, i+1:63941, err:1.0 
dut_data:102, torch_data:101, c:12, w:158, h:24, i+1:63981, err:1.0 
dut_data:86, torch_data:85, c:14, w:158, h:24, i+1:63983, err:1.0 
dut_data:81, torch_data:80, c:11, w:0, h:25, i+1:64012, err:1.0 
dut_data:99, torch_data:98, c:14, w:7, h:25, i+1:64127, err:1.0 
dut_data:82, torch_data:81, c:11, w:8, h:25, i+1:64140, err:1.0 
dut_data:77, torch_data:76, c:2, w:9, h:25, i+1:64147, err:1.0 
dut_data:85, torch_data:84, c:2, w:13, h:25, i+1:64211, err:1.0 
dut_data:88, torch_data:87, c:15, w:14, h:25, i+1:64240, err:1.0 
dut_data:80, torch_data:79, c:14, w:15, h:25, i+1:64255, err:1.0 
dut_data:81, torch_data:80, c:6, w:17, h:25, i+1:64279, err:1.0 
dut_data:81, torch_data:80, c:2, w:23, h:25, i+1:64371, err:1.0 
dut_data:79, torch_data:78, c:12, w:23, h:25, i+1:64381, err:1.0 
dut_data:80, torch_data:79, c:2, w:25, h:25, i+1:64403, err:1.0 
dut_data:94, torch_data:93, c:10, w:26, h:25, i+1:64427, err:1.0 
dut_data:80, torch_data:79, c:4, w:27, h:25, i+1:64437, err:1.0 
dut_data:80, torch_data:79, c:2, w:28, h:25, i+1:64451, err:1.0 
dut_data:85, torch_data:84, c:4, w:28, h:25, i+1:64453, err:1.0 
dut_data:80, torch_data:79, c:10, w:31, h:25, i+1:64507, err:1.0 
dut_data:90, torch_data:89, c:11, w:33, h:25, i+1:64540, err:1.0 
dut_data:78, torch_data:77, c:14, w:33, h:25, i+1:64543, err:1.0 
dut_data:89, torch_data:88, c:9, w:38, h:25, i+1:64618, err:1.0 
dut_data:80, torch_data:79, c:2, w:39, h:25, i+1:64627, err:1.0 
dut_data:81, torch_data:80, c:7, w:39, h:25, i+1:64632, err:1.0 
dut_data:83, torch_data:82, c:1, w:41, h:25, i+1:64658, err:1.0 
dut_data:82, torch_data:81, c:10, w:41, h:25, i+1:64667, err:1.0 
dut_data:80, torch_data:79, c:0, w:44, h:25, i+1:64705, err:1.0 
dut_data:87, torch_data:86, c:14, w:46, h:25, i+1:64751, err:1.0 
dut_data:80, torch_data:79, c:13, w:47, h:25, i+1:64766, err:1.0 
dut_data:85, torch_data:84, c:11, w:50, h:25, i+1:64812, err:1.0 
dut_data:79, torch_data:78, c:13, w:50, h:25, i+1:64814, err:1.0 
dut_data:78, torch_data:77, c:1, w:53, h:25, i+1:64850, err:1.0 
dut_data:78, torch_data:77, c:10, w:55, h:25, i+1:64891, err:1.0 
dut_data:89, torch_data:88, c:11, w:55, h:25, i+1:64892, err:1.0 
dut_data:108, torch_data:107, c:14, w:55, h:25, i+1:64895, err:1.0 
dut_data:84, torch_data:83, c:10, w:58, h:25, i+1:64939, err:1.0 
dut_data:79, torch_data:78, c:6, w:64, h:25, i+1:65031, err:1.0 
dut_data:84, torch_data:83, c:7, w:64, h:25, i+1:65032, err:1.0 
dut_data:79, torch_data:78, c:15, w:64, h:25, i+1:65040, err:1.0 
dut_data:81, torch_data:80, c:1, w:66, h:25, i+1:65058, err:1.0 
dut_data:81, torch_data:80, c:10, w:66, h:25, i+1:65067, err:1.0 
dut_data:77, torch_data:76, c:2, w:67, h:25, i+1:65075, err:1.0 
dut_data:99, torch_data:98, c:13, w:68, h:25, i+1:65102, err:1.0 
dut_data:83, torch_data:82, c:11, w:71, h:25, i+1:65148, err:1.0 
dut_data:80, torch_data:79, c:0, w:73, h:25, i+1:65169, err:1.0 
dut_data:95, torch_data:94, c:9, w:75, h:25, i+1:65210, err:1.0 
dut_data:104, torch_data:103, c:2, w:77, h:25, i+1:65235, err:1.0 
dut_data:92, torch_data:91, c:12, w:79, h:25, i+1:65277, err:1.0 
dut_data:97, torch_data:96, c:2, w:82, h:25, i+1:65315, err:1.0 
dut_data:87, torch_data:86, c:10, w:85, h:25, i+1:65371, err:1.0 
dut_data:81, torch_data:80, c:0, w:89, h:25, i+1:65425, err:1.0 
dut_data:92, torch_data:91, c:0, w:92, h:25, i+1:65473, err:1.0 
dut_data:85, torch_data:84, c:12, w:95, h:25, i+1:65533, err:1.0 
dut_data:79, torch_data:78, c:10, w:98, h:25, i+1:65579, err:1.0 
dut_data:77, torch_data:76, c:12, w:98, h:25, i+1:65581, err:1.0 
dut_data:85, torch_data:84, c:10, w:99, h:25, i+1:65595, err:1.0 
dut_data:95, torch_data:94, c:9, w:102, h:25, i+1:65642, err:1.0 
dut_data:77, torch_data:76, c:15, w:102, h:25, i+1:65648, err:1.0 
dut_data:87, torch_data:86, c:14, w:103, h:25, i+1:65663, err:1.0 
dut_data:80, torch_data:79, c:0, w:105, h:25, i+1:65681, err:1.0 
dut_data:81, torch_data:80, c:2, w:105, h:25, i+1:65683, err:1.0 
dut_data:85, torch_data:84, c:4, w:108, h:25, i+1:65733, err:1.0 
dut_data:91, torch_data:90, c:2, w:114, h:25, i+1:65827, err:1.0 
dut_data:81, torch_data:80, c:11, w:114, h:25, i+1:65836, err:1.0 
dut_data:86, torch_data:85, c:8, w:118, h:25, i+1:65897, err:1.0 
dut_data:83, torch_data:82, c:13, w:118, h:25, i+1:65902, err:1.0 
dut_data:80, torch_data:79, c:15, w:118, h:25, i+1:65904, err:1.0 
dut_data:92, torch_data:91, c:9, w:119, h:25, i+1:65914, err:1.0 
dut_data:79, torch_data:78, c:15, w:122, h:25, i+1:65968, err:1.0 
dut_data:112, torch_data:111, c:11, w:128, h:25, i+1:66060, err:1.0 
dut_data:79, torch_data:78, c:1, w:130, h:25, i+1:66082, err:1.0 
dut_data:79, torch_data:78, c:10, w:131, h:25, i+1:66107, err:1.0 
dut_data:77, torch_data:76, c:7, w:135, h:25, i+1:66168, err:1.0 
dut_data:105, torch_data:104, c:14, w:135, h:25, i+1:66175, err:1.0 
dut_data:79, torch_data:78, c:6, w:136, h:25, i+1:66183, err:1.0 
dut_data:78, torch_data:77, c:10, w:137, h:25, i+1:66203, err:1.0 
dut_data:86, torch_data:85, c:0, w:140, h:25, i+1:66241, err:1.0 
dut_data:82, torch_data:81, c:4, w:140, h:25, i+1:66245, err:1.0 
dut_data:104, torch_data:103, c:2, w:141, h:25, i+1:66259, err:1.0 
dut_data:77, torch_data:76, c:9, w:142, h:25, i+1:66282, err:1.0 
dut_data:77, torch_data:76, c:1, w:146, h:25, i+1:66338, err:1.0 
dut_data:82, torch_data:81, c:2, w:147, h:25, i+1:66355, err:1.0 
dut_data:81, torch_data:80, c:7, w:154, h:25, i+1:66472, err:1.0 
dut_data:104, torch_data:103, c:12, w:158, h:25, i+1:66541, err:1.0 
dut_data:84, torch_data:83, c:13, w:1, h:26, i+1:66590, err:1.0 
dut_data:88, torch_data:87, c:14, w:1, h:26, i+1:66591, err:1.0 
dut_data:78, torch_data:77, c:1, w:2, h:26, i+1:66594, err:1.0 
dut_data:78, torch_data:77, c:12, w:4, h:26, i+1:66637, err:1.0 
dut_data:80, torch_data:79, c:13, w:4, h:26, i+1:66638, err:1.0 
dut_data:89, torch_data:88, c:13, w:6, h:26, i+1:66670, err:1.0 
dut_data:84, torch_data:83, c:12, w:8, h:26, i+1:66701, err:1.0 
dut_data:82, torch_data:81, c:1, w:10, h:26, i+1:66722, err:1.0 
dut_data:78, torch_data:77, c:8, w:13, h:26, i+1:66777, err:1.0 
dut_data:87, torch_data:86, c:13, w:15, h:26, i+1:66814, err:1.0 
dut_data:80, torch_data:79, c:10, w:18, h:26, i+1:66859, err:1.0 
dut_data:81, torch_data:80, c:1, w:20, h:26, i+1:66882, err:1.0 
dut_data:81, torch_data:80, c:10, w:23, h:26, i+1:66939, err:1.0 
dut_data:87, torch_data:86, c:1, w:25, h:26, i+1:66962, err:1.0 
dut_data:86, torch_data:85, c:10, w:25, h:26, i+1:66971, err:1.0 
dut_data:77, torch_data:76, c:4, w:28, h:26, i+1:67013, err:1.0 
dut_data:88, torch_data:87, c:15, w:30, h:26, i+1:67056, err:1.0 
dut_data:86, torch_data:85, c:2, w:34, h:26, i+1:67107, err:1.0 
dut_data:85, torch_data:84, c:12, w:36, h:26, i+1:67149, err:1.0 
dut_data:79, torch_data:78, c:10, w:39, h:26, i+1:67195, err:1.0 
dut_data:77, torch_data:76, c:2, w:43, h:26, i+1:67251, err:1.0 
dut_data:103, torch_data:102, c:12, w:46, h:26, i+1:67309, err:1.0 
dut_data:89, torch_data:88, c:15, w:46, h:26, i+1:67312, err:1.0 
dut_data:79, torch_data:78, c:13, w:47, h:26, i+1:67326, err:1.0 
dut_data:84, torch_data:83, c:13, w:48, h:26, i+1:67342, err:1.0 
dut_data:79, torch_data:78, c:1, w:50, h:26, i+1:67362, err:1.0 
dut_data:77, torch_data:76, c:2, w:53, h:26, i+1:67411, err:1.0 
dut_data:90, torch_data:89, c:10, w:57, h:26, i+1:67483, err:1.0 
dut_data:84, torch_data:83, c:11, w:57, h:26, i+1:67484, err:1.0 
dut_data:80, torch_data:79, c:3, w:60, h:26, i+1:67524, err:1.0 
dut_data:100, torch_data:99, c:12, w:62, h:26, i+1:67565, err:1.0 
dut_data:91, torch_data:90, c:15, w:62, h:26, i+1:67568, err:1.0 
dut_data:82, torch_data:81, c:12, w:63, h:26, i+1:67581, err:1.0 
dut_data:80, torch_data:79, c:7, w:67, h:26, i+1:67640, err:1.0 
dut_data:82, torch_data:81, c:0, w:73, h:26, i+1:67729, err:1.0 
dut_data:85, torch_data:84, c:11, w:73, h:26, i+1:67740, err:1.0 
dut_data:77, torch_data:76, c:3, w:78, h:26, i+1:67812, err:1.0 
dut_data:86, torch_data:85, c:2, w:82, h:26, i+1:67875, err:1.0 
dut_data:77, torch_data:76, c:5, w:82, h:26, i+1:67878, err:1.0 
dut_data:82, torch_data:81, c:14, w:91, h:26, i+1:68031, err:1.0 
dut_data:81, torch_data:80, c:5, w:94, h:26, i+1:68070, err:1.0 
dut_data:79, torch_data:78, c:12, w:95, h:26, i+1:68093, err:1.0 
dut_data:80, torch_data:79, c:1, w:98, h:26, i+1:68130, err:1.0 
dut_data:83, torch_data:82, c:1, w:100, h:26, i+1:68162, err:1.0 
dut_data:81, torch_data:80, c:12, w:100, h:26, i+1:68173, err:1.0 
dut_data:86, torch_data:85, c:1, w:107, h:26, i+1:68274, err:1.0 
dut_data:78, torch_data:77, c:4, w:107, h:26, i+1:68277, err:1.0 
dut_data:80, torch_data:79, c:14, w:107, h:26, i+1:68287, err:1.0 
dut_data:91, torch_data:90, c:15, w:110, h:26, i+1:68336, err:1.0 
dut_data:82, torch_data:81, c:14, w:113, h:26, i+1:68383, err:1.0 
dut_data:77, torch_data:76, c:13, w:114, h:26, i+1:68398, err:1.0 
dut_data:77, torch_data:76, c:2, w:124, h:26, i+1:68547, err:1.0 
dut_data:85, torch_data:84, c:4, w:124, h:26, i+1:68549, err:1.0 
dut_data:82, torch_data:81, c:11, w:126, h:26, i+1:68588, err:1.0 
dut_data:80, torch_data:79, c:7, w:127, h:26, i+1:68600, err:1.0 
dut_data:80, torch_data:79, c:13, w:128, h:26, i+1:68622, err:1.0 
dut_data:84, torch_data:83, c:14, w:129, h:26, i+1:68639, err:1.0 
dut_data:89, torch_data:88, c:12, w:130, h:26, i+1:68653, err:1.0 
dut_data:77, torch_data:76, c:9, w:132, h:26, i+1:68682, err:1.0 
dut_data:83, torch_data:82, c:6, w:135, h:26, i+1:68727, err:1.0 
dut_data:77, torch_data:76, c:8, w:138, h:26, i+1:68777, err:1.0 
dut_data:77, torch_data:76, c:2, w:140, h:26, i+1:68803, err:1.0 
dut_data:79, torch_data:78, c:13, w:145, h:26, i+1:68894, err:1.0 
dut_data:91, torch_data:90, c:2, w:146, h:26, i+1:68899, err:1.0 
dut_data:89, torch_data:88, c:13, w:147, h:26, i+1:68926, err:1.0 
dut_data:82, torch_data:81, c:6, w:151, h:26, i+1:68983, err:1.0 
dut_data:79, torch_data:78, c:5, w:158, h:26, i+1:69094, err:1.0 
dut_data:77, torch_data:76, c:11, w:158, h:26, i+1:69100, err:1.0 
dut_data:102, torch_data:101, c:12, w:158, h:26, i+1:69101, err:1.0 
dut_data:88, torch_data:87, c:3, w:0, h:27, i+1:69124, err:1.0 
dut_data:103, torch_data:102, c:2, w:2, h:27, i+1:69155, err:1.0 
dut_data:89, torch_data:88, c:13, w:3, h:27, i+1:69182, err:1.0 
dut_data:79, torch_data:78, c:9, w:5, h:27, i+1:69210, err:1.0 
dut_data:89, torch_data:88, c:1, w:11, h:27, i+1:69298, err:1.0 
dut_data:83, torch_data:82, c:2, w:13, h:27, i+1:69331, err:1.0 
dut_data:78, torch_data:77, c:8, w:13, h:27, i+1:69337, err:1.0 
dut_data:86, torch_data:85, c:9, w:14, h:27, i+1:69354, err:1.0 
dut_data:79, torch_data:78, c:11, w:14, h:27, i+1:69356, err:1.0 
dut_data:79, torch_data:78, c:7, w:15, h:27, i+1:69368, err:1.0 
dut_data:79, torch_data:78, c:10, w:15, h:27, i+1:69371, err:1.0 
dut_data:86, torch_data:85, c:3, w:16, h:27, i+1:69380, err:1.0 
dut_data:77, torch_data:76, c:14, w:17, h:27, i+1:69407, err:1.0 
dut_data:93, torch_data:92, c:12, w:18, h:27, i+1:69421, err:1.0 
dut_data:77, torch_data:76, c:9, w:19, h:27, i+1:69434, err:1.0 
dut_data:79, torch_data:78, c:9, w:20, h:27, i+1:69450, err:1.0 
dut_data:85, torch_data:84, c:11, w:23, h:27, i+1:69500, err:1.0 
dut_data:81, torch_data:80, c:12, w:23, h:27, i+1:69501, err:1.0 
dut_data:104, torch_data:103, c:14, w:23, h:27, i+1:69503, err:1.0 
dut_data:88, torch_data:87, c:0, w:25, h:27, i+1:69521, err:1.0 
dut_data:89, torch_data:88, c:10, w:25, h:27, i+1:69531, err:1.0 
dut_data:84, torch_data:83, c:10, w:26, h:27, i+1:69547, err:1.0 
dut_data:78, torch_data:77, c:2, w:28, h:27, i+1:69571, err:1.0 
dut_data:97, torch_data:96, c:2, w:29, h:27, i+1:69587, err:1.0 
dut_data:82, torch_data:81, c:6, w:31, h:27, i+1:69623, err:1.0 
dut_data:79, torch_data:78, c:7, w:31, h:27, i+1:69624, err:1.0 
dut_data:77, torch_data:76, c:0, w:32, h:27, i+1:69633, err:1.0 
dut_data:77, torch_data:76, c:15, w:33, h:27, i+1:69664, err:1.0 
dut_data:79, torch_data:78, c:6, w:37, h:27, i+1:69719, err:1.0 
dut_data:79, torch_data:78, c:2, w:39, h:27, i+1:69747, err:1.0 
dut_data:84, torch_data:83, c:9, w:39, h:27, i+1:69754, err:1.0 
dut_data:98, torch_data:97, c:1, w:41, h:27, i+1:69778, err:1.0 
dut_data:101, torch_data:100, c:10, w:41, h:27, i+1:69787, err:1.0 
dut_data:88, torch_data:87, c:3, w:42, h:27, i+1:69796, err:1.0 
dut_data:105, torch_data:104, c:2, w:45, h:27, i+1:69843, err:1.0 
dut_data:81, torch_data:80, c:11, w:45, h:27, i+1:69852, err:1.0 
dut_data:80, torch_data:79, c:13, w:47, h:27, i+1:69886, err:1.0 
dut_data:117, torch_data:116, c:11, w:48, h:27, i+1:69900, err:1.0 
dut_data:102, torch_data:101, c:2, w:50, h:27, i+1:69923, err:1.0 
dut_data:78, torch_data:77, c:6, w:53, h:27, i+1:69975, err:1.0 
dut_data:84, torch_data:83, c:11, w:55, h:27, i+1:70012, err:1.0 
dut_data:82, torch_data:81, c:12, w:55, h:27, i+1:70013, err:1.0 
dut_data:81, torch_data:80, c:0, w:57, h:27, i+1:70033, err:1.0 
dut_data:92, torch_data:91, c:10, w:57, h:27, i+1:70043, err:1.0 
dut_data:83, torch_data:82, c:10, w:58, h:27, i+1:70059, err:1.0 
dut_data:89, torch_data:88, c:0, w:65, h:27, i+1:70161, err:1.0 
dut_data:79, torch_data:78, c:13, w:66, h:27, i+1:70190, err:1.0 
dut_data:79, torch_data:78, c:13, w:67, h:27, i+1:70206, err:1.0 
dut_data:100, torch_data:99, c:1, w:73, h:27, i+1:70290, err:1.0 
dut_data:79, torch_data:78, c:2, w:73, h:27, i+1:70291, err:1.0 
dut_data:78, torch_data:77, c:7, w:73, h:27, i+1:70296, err:1.0 
dut_data:88, torch_data:87, c:10, w:73, h:27, i+1:70299, err:1.0 
dut_data:78, torch_data:77, c:4, w:75, h:27, i+1:70325, err:1.0 
dut_data:80, torch_data:79, c:14, w:79, h:27, i+1:70399, err:1.0 
dut_data:84, torch_data:83, c:0, w:80, h:27, i+1:70401, err:1.0 
dut_data:108, torch_data:107, c:2, w:82, h:27, i+1:70435, err:1.0 
dut_data:79, torch_data:78, c:10, w:82, h:27, i+1:70443, err:1.0 
dut_data:93, torch_data:92, c:11, w:82, h:27, i+1:70444, err:1.0 
dut_data:79, torch_data:78, c:12, w:82, h:27, i+1:70445, err:1.0 
dut_data:118, torch_data:117, c:9, w:87, h:27, i+1:70522, err:1.0 
dut_data:102, torch_data:101, c:14, w:87, h:27, i+1:70527, err:1.0 
dut_data:81, torch_data:80, c:2, w:89, h:27, i+1:70547, err:1.0 
dut_data:86, torch_data:85, c:4, w:92, h:27, i+1:70597, err:1.0 
dut_data:96, torch_data:95, c:9, w:94, h:27, i+1:70634, err:1.0 
dut_data:94, torch_data:93, c:12, w:94, h:27, i+1:70637, err:1.0 
dut_data:90, torch_data:89, c:15, w:94, h:27, i+1:70640, err:1.0 
dut_data:116, torch_data:115, c:11, w:96, h:27, i+1:70668, err:1.0 
dut_data:108, torch_data:107, c:2, w:98, h:27, i+1:70691, err:1.0 
dut_data:92, torch_data:91, c:12, w:103, h:27, i+1:70781, err:1.0 
dut_data:93, torch_data:92, c:9, w:110, h:27, i+1:70890, err:1.0 
dut_data:82, torch_data:81, c:3, w:111, h:27, i+1:70900, err:1.0 
dut_data:78, torch_data:77, c:14, w:111, h:27, i+1:70911, err:1.0 
dut_data:92, torch_data:91, c:9, w:119, h:27, i+1:71034, err:1.0 
dut_data:82, torch_data:81, c:10, w:130, h:27, i+1:71211, err:1.0 
dut_data:85, torch_data:84, c:12, w:130, h:27, i+1:71213, err:1.0 
dut_data:77, torch_data:76, c:1, w:133, h:27, i+1:71250, err:1.0 
dut_data:78, torch_data:77, c:6, w:133, h:27, i+1:71255, err:1.0 
dut_data:95, torch_data:94, c:9, w:135, h:27, i+1:71290, err:1.0 
dut_data:107, torch_data:106, c:14, w:135, h:27, i+1:71295, err:1.0 
dut_data:83, torch_data:82, c:15, w:138, h:27, i+1:71344, err:1.0 
dut_data:83, torch_data:82, c:1, w:139, h:27, i+1:71346, err:1.0 
dut_data:83, torch_data:82, c:14, w:142, h:27, i+1:71407, err:1.0 
dut_data:96, torch_data:95, c:6, w:143, h:27, i+1:71415, err:1.0 
dut_data:77, torch_data:76, c:7, w:147, h:27, i+1:71480, err:1.0 
dut_data:84, torch_data:83, c:1, w:149, h:27, i+1:71506, err:1.0 
dut_data:86, torch_data:85, c:1, w:151, h:27, i+1:71538, err:1.0 
dut_data:82, torch_data:81, c:6, w:151, h:27, i+1:71543, err:1.0 
dut_data:94, torch_data:93, c:11, w:151, h:27, i+1:71548, err:1.0 
dut_data:90, torch_data:89, c:0, w:153, h:27, i+1:71569, err:1.0 
dut_data:83, torch_data:82, c:0, w:157, h:27, i+1:71633, err:1.0 
dut_data:82, torch_data:81, c:5, w:158, h:27, i+1:71654, err:1.0 
dut_data:87, torch_data:86, c:15, w:158, h:27, i+1:71664, err:1.0 
dut_data:77, torch_data:76, c:0, w:1, h:28, i+1:71697, err:1.0 
dut_data:78, torch_data:77, c:1, w:4, h:28, i+1:71746, err:1.0 
dut_data:77, torch_data:76, c:11, w:10, h:28, i+1:71852, err:1.0 
dut_data:78, torch_data:77, c:14, w:10, h:28, i+1:71855, err:1.0 
dut_data:77, torch_data:76, c:2, w:11, h:28, i+1:71859, err:1.0 
dut_data:81, torch_data:80, c:0, w:18, h:28, i+1:71969, err:1.0 
dut_data:81, torch_data:80, c:1, w:18, h:28, i+1:71970, err:1.0 
dut_data:78, torch_data:77, c:1, w:26, h:28, i+1:72098, err:1.0 
dut_data:78, torch_data:77, c:12, w:26, h:28, i+1:72109, err:1.0 
dut_data:80, torch_data:79, c:2, w:27, h:28, i+1:72115, err:1.0 
dut_data:103, torch_data:102, c:12, w:30, h:28, i+1:72173, err:1.0 
dut_data:92, torch_data:91, c:14, w:33, h:28, i+1:72223, err:1.0 
dut_data:83, torch_data:82, c:12, w:34, h:28, i+1:72237, err:1.0 
dut_data:78, torch_data:77, c:13, w:34, h:28, i+1:72238, err:1.0 
dut_data:78, torch_data:77, c:2, w:39, h:28, i+1:72307, err:1.0 
dut_data:85, torch_data:84, c:6, w:39, h:28, i+1:72311, err:1.0 
dut_data:77, torch_data:76, c:5, w:41, h:28, i+1:72342, err:1.0 
dut_data:77, torch_data:76, c:1, w:42, h:28, i+1:72354, err:1.0 
dut_data:83, torch_data:82, c:3, w:44, h:28, i+1:72388, err:1.0 
dut_data:86, torch_data:85, c:7, w:47, h:28, i+1:72440, err:1.0 
dut_data:77, torch_data:76, c:10, w:47, h:28, i+1:72443, err:1.0 
dut_data:78, torch_data:77, c:13, w:48, h:28, i+1:72462, err:1.0 
dut_data:83, torch_data:82, c:0, w:50, h:28, i+1:72481, err:1.0 
dut_data:81, torch_data:80, c:10, w:50, h:28, i+1:72491, err:1.0 
dut_data:85, torch_data:84, c:11, w:50, h:28, i+1:72492, err:1.0 
dut_data:101, torch_data:100, c:12, w:62, h:28, i+1:72685, err:1.0 
dut_data:112, torch_data:111, c:14, w:62, h:28, i+1:72687, err:1.0 
dut_data:79, torch_data:78, c:7, w:63, h:28, i+1:72696, err:1.0 
dut_data:90, torch_data:89, c:14, w:65, h:28, i+1:72735, err:1.0 
dut_data:80, torch_data:79, c:4, w:68, h:28, i+1:72773, err:1.0 
dut_data:77, torch_data:76, c:2, w:69, h:28, i+1:72787, err:1.0 
dut_data:81, torch_data:80, c:15, w:72, h:28, i+1:72848, err:1.0 
dut_data:78, torch_data:77, c:1, w:74, h:28, i+1:72866, err:1.0 
dut_data:85, torch_data:84, c:3, w:87, h:28, i+1:73076, err:1.0 
dut_data:91, torch_data:90, c:14, w:87, h:28, i+1:73087, err:1.0 
dut_data:81, torch_data:80, c:10, w:90, h:28, i+1:73131, err:1.0 
dut_data:78, torch_data:77, c:7, w:95, h:28, i+1:73208, err:1.0 
dut_data:79, torch_data:78, c:4, w:97, h:28, i+1:73237, err:1.0 
dut_data:81, torch_data:80, c:11, w:97, h:28, i+1:73244, err:1.0 
dut_data:87, torch_data:86, c:2, w:98, h:28, i+1:73251, err:1.0 
dut_data:91, torch_data:90, c:12, w:98, h:28, i+1:73261, err:1.0 
dut_data:80, torch_data:79, c:13, w:98, h:28, i+1:73262, err:1.0 
